"signature_date";"system_object_id";"global_id";"ID";"AdmArea";"District";"EDU_NAME";"OGRN";"PASSED_NUMBER_FULL";"PASSES_OVER_220";"PASSER_UNDER_160";"YEAR";"LINK";
"31.10.2016 09:27:55";"4406";"4698570";"4406";"Западный административный округ";"район Очаково-Матвеевское";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2025»";"1057748007085";"98";"10";"51";"2015-2016";"{global_id=13793694, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2025»}";
"31.10.2016 09:17:41";"4387";"4698571";"4387";"Южный административный округ";"район Чертаново Северное";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 851»";"1037700089008";"99";"3";"25";"2015-2016";"{global_id=62782428, value=null}";
"31.10.2016 09:25:28";"4386";"4698572";"4386";"Северо-Восточный административный округ";"Алтуфьевский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1370»";"1037739776084";"156";"30";"97";"2015-2016";"{global_id=62782405, value=null}";
"31.10.2016 09:25:28";"4242";"4698573";"4242";"Юго-Восточный административный округ";"район Выхино-Жулебино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1363»";"1037739054044";"376";"79";"160";"2015-2016";"{global_id=13793729, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1363»}";
"31.10.2016 09:18:20";"6377";"4698574";"6377";"Центральный административный округ";"Тверской район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1574»";"1027700500134";"235";"90";"151";"2015-2016";"{global_id=4479044, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1574»}";
"31.10.2016 09:20:02";"6256";"4698575";"6256";"Юго-Восточный административный округ";"район Люблино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 338»";"1037739421081";"16";"0";"5";"2015-2016";"{global_id=59480493, value=null}";
"31.10.2016 09:37:19";"6260";"4698577";"6260";"Северный административный округ";"Головинский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Кадетская школа № 1702 «Петровский кадетский корпус»";"1037743007664";"55";"1";"9";"2015-2016";"{global_id=62782408, value=null}";
"31.10.2016 09:25:02";"6259";"4698578";"6259";"Южный административный округ";"район Чертаново Северное";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1179»";"1027739686138";"76";"7";"21";"2015-2016";"{global_id=30538854, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1179»}";
"31.10.2016 09:08:33";"4942";"4698579";"4942";"Юго-Восточный административный округ";"район Выхино-Жулебино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1393 «Школа РОСТ»";"1137746917307";"108";"5";"20";"2015-2016";"{global_id=62782425, value=null}";
"31.10.2016 09:28:06";"4944";"4698580";"4944";"Восточный административный округ";"район Гольяново";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1076»";"1037739420729";"19";"0";"4";"2015-2016";"{global_id=62782431, value=null}";
"31.10.2016 09:26:21";"5165";"4698581";"5165";"Восточный административный округ";"район Новогиреево";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1798 «Феникс»";"5147746293965";"130";"21";"48";"2015-2016";"{global_id=4479468, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1798 «Феникс»}";
"31.10.2016 09:24:23";"5211";"4698584";"5211";"Северо-Восточный административный округ";"район Отрадное";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 962»";"1027700527667";"358";"66";"160";"2015-2016";"{global_id=13793790, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 962»}";
"31.10.2016 09:10:06";"5224";"4698585";"5224";"Юго-Западный административный округ";"район Коньково";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 49»";"1037739358502";"273";"33";"82";"2015-2016";"{global_id=4479008, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 49»}";
"31.10.2016 09:07:50";"5225";"4698586";"5225";"Юго-Западный административный округ";"район Зюзино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1279»";"1037739181402";"153";"43";"91";"2015-2016";"{global_id=13793703, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1279»}";
"31.10.2016 09:22:48";"5194";"4698587";"5194";"Северный административный округ";"Головинский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1159»";"5137746252716";"90";"5";"28";"2015-2016";"{global_id=62782432, value=null}";
"31.10.2016 09:38:58";"5202";"4698588";"5202";"Западный административный округ";"район Крылатское";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1371»";"1037739418309";"51";"19";"40";"2015-2016";"{global_id=13793675, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1371»}";
"31.10.2016 09:25:27";"5205";"4698589";"5205";"Северо-Восточный административный округ";"Останкинский район";"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1415";"1037739403316";"50";"31";"45";"2015-2016";"{global_id=4479397, value=Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1415}";
"31.10.2016 09:25:51";"5079";"4698591";"5079";"Южный административный округ";"район Нагатинский Затон";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1527»";"1107746076063";"79";"36";"49";"2015-2016";"{global_id=13793750, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1527»}";
"31.10.2016 09:26:55";"5088";"4698592";"5088";"Восточный административный округ";"район Соколиная Гора";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1362»";"1037739220023";"64";"11";"33";"2015-2016";"{global_id=13793716, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1362»}";
"31.10.2016 09:27:31";"5416";"4698593";"5416";"Западный административный округ";"район Филёвский Парк";"Государственное бюджетное общеобразовательное учреждение города Москвы «Центр образования № 1816»";"1027700572965";"29";"19";"24";"2015-2016";"{global_id=62782400, value=null}";
"31.10.2016 09:27:20";"5553";"4698594";"5553";"Восточный административный округ";"район Богородское";"Государственное казенное общеобразовательное учреждение города Москвы «Кадетская школа-интернат № 5 «Преображенский кадетский корпус»";"1037718002805";"38";"4";"25";"2015-2016";"{global_id=20974872, value=Государственное казенное общеобразовательное учреждение города Москвы «Кадетская школа-интернат № 5 «Преображенский кадетский корпус»}";
"31.10.2016 09:37:26";"5554";"4698595";"5554";"Северо-Восточный административный округ";"Ярославский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей информационных технологий № 1537»";"1027700538667";"139";"46";"83";"2015-2016";"{global_id=59480578, value=null}";
"31.10.2016 09:26:06";"5555";"4698596";"5555";"Зеленоградский административный округ";"район Силино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1692»";"1027739878418";"99";"6";"33";"2015-2016";"{global_id=4478798, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1692»}";
"31.10.2016 09:36:08";"584";"4698602";"584";"Восточный административный округ";"район Ивановское";"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 400";"1027739592539";"26";"5";"16";"2015-2016";"{global_id=4478791, value=Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 400}";
"31.10.2016 09:38:19";"4074";"4698603";"4074";"Юго-Восточный административный округ";"район Некрасовка";"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2051 «Педагогический комплекс»";"5147746437229";"33";"5";"17";"2015-2016";"{global_id=4479224, value=Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2051 «Педагогический комплекс»}";
"31.10.2016 09:38:43";"4260";"4698604";"4260";"Юго-Восточный административный округ";"район Люблино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 572 «Возможности»";"5087746582006";"40";"4";"21";"2015-2016";"{global_id=14152753, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 572 «Возможности»}";
"31.10.2016 09:36:29";"4261";"4698605";"4261";"Зеленоградский административный округ";"район Силино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 852»";"1027739289016";"81";"4";"21";"2015-2016";"{global_id=4479504, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 852»}";
"31.10.2016 09:27:39";"4266";"4698606";"4266";"Центральный административный округ";"Таганский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1468»";"1037739437537";"396";"60";"134";"2015-2016";"{global_id=13793719, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1468»}";
"31.10.2016 09:34:56";"2638";"4698607";"2638";"Юго-Западный административный округ";"Академический район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 625»";"1027739050866";"63";"14";"47";"2015-2016";"{global_id=4479278, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 625»}";
"31.10.2016 09:22:25";"2639";"4698608";"2639";"Северный административный округ";"район Аэропорт";"Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1575»";"1027700517514";"170";"90";"135";"2015-2016";"{global_id=13793714, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1575»}";
"31.10.2016 09:15:26";"3022";"4698609";"3022";"Юго-Восточный административный округ";"район Некрасовка";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1366»";"1097746664685";"44";"18";"33";"2015-2016";"{global_id=62782436, value=null}";
"31.10.2016 09:37:01";"2642";"4698610";"2642";"Юго-Западный административный округ";"район Северное Бутово";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1174»";"1037739000430";"18";"1";"7";"2015-2016";"{global_id=62782396, value=null}";
"31.10.2016 09:22:50";"3016";"4698614";"3016";"Северный административный округ";"Хорошёвский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранных языков № 1288 имени Героя Советского Союза Н.В. Троян»";"1127747146361";"172";"42";"88";"2015-2016";"{global_id=4479408, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранных языков № 1288 имени Героя Советского Союза Н.В. Троян»}";
"31.10.2016 09:17:51";"2742";"4698615";"2742";"Западный административный округ";"район Солнцево";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранного языка и информационных технологий № 1347»";"1067746388500";"205";"25";"75";"2015-2016";"{global_id=4478784, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранного языка и информационных технологий № 1347»}";
"31.10.2016 09:26:53";"2737";"4698618";"2737";"Юго-Восточный административный округ";"Рязанский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 329»";"1157746770620";"135";"6";"39";"2015-2016";"{global_id=13793771, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 329»}";
"31.10.2016 09:29:27";"2755";"4698620";"2755";"Западный административный округ";"район Дорогомилово";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1726»";"1037739450759";"50";"14";"31";"2015-2016";"{global_id=62782427, value=null}";
"31.10.2016 09:18:16";"2754";"4698621";"2754";"Центральный административный округ";"Пресненский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2055 имени Героев Советского Союза Анатолия Живова и Юрия Костикова»";"1127747018101";"61";"6";"25";"2015-2016";"{global_id=37418776, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2055 имени Героев Советского Союза Анатолия Живова и Юрия Костикова»}";
"31.10.2016 09:35:18";"6288";"4698623";"6288";"Южный административный округ";"Даниловский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1451»";"1127747038210";"104";"14";"51";"2015-2016";"{global_id=13793693, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Лицей № 1451»}";
"31.10.2016 09:31:17";"6283";"4698625";"6283";"Юго-Западный административный округ";"район Коньково";"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 113";"1027739460704";"88";"25";"60";"2015-2016";"{global_id=4479009, value=Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 113}";
"31.10.2016 09:29:36";"6411";"4698626";"6411";"Центральный административный округ";"Мещанский район";"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2107";"1147746187863";"219";"43";"79";"2015-2016";"{global_id=4479415, value=Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2107}";
"31.10.2016 09:07:54";"6415";"4698627";"6415";"Северо-Восточный административный округ";"Алексеевский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 293 имени А.Т. Твардовского»";"1027700524785";"106";"19";"47";"2015-2016";"{global_id=4478711, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 293 имени А.Т. Твардовского»}";
"31.10.2016 09:26:52";"6419";"4698628";"6419";"Северный административный округ";"Войковский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 224»";"1027700473679";"62";"24";"45";"2015-2016";"{global_id=19646354, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 224»}";
"31.10.2016 09:08:32";"6437";"4698629";"6437";"Восточный административный округ";"район Соколиная Гора";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением экологии № 446»";"1027739295264";"75";"2";"12";"2015-2016";"{global_id=4478799, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением экологии № 446»}";
"31.10.2016 09:36:18";"6444";"4698630";"6444";"Юго-Западный административный округ";"район Южное Бутово";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1981»";"1037727001762";"171";"19";"67";"2015-2016";"{global_id=4478593, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1981»}";
"31.10.2016 09:08:35";"6463";"4698631";"6463";"Юго-Западный административный округ";"район Ясенево";"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1694 «Ясенево»";"5137746021045";"70";"11";"42";"2015-2016";"{global_id=4479413, value=Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1694 «Ясенево»}";
"31.10.2016 09:33:49";"6491";"4698633";"6491";"Северо-Западный административный округ";"район Северное Тушино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 827»";"1037739226007";"69";"19";"53";"2015-2016";"{global_id=4478854, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 827»}";
"31.10.2016 09:32:44";"6494";"4698634";"6494";"Южный административный округ";"район Чертаново Южное";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранного (английского) языка № 1245»";"1027700445300";"98";"40";"72";"2015-2016";"{global_id=14021171, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением иностранного (английского) языка № 1245»}";
"31.10.2016 09:32:50";"402";"4698638";"402";"Северо-Восточный административный округ";"район Бибирево";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа «Многопрофильный комплекс Бибирево»";"1157746866562";"207";"10";"51";"2015-2016";"{global_id=4479288, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа «Многопрофильный комплекс Бибирево»}";
"31.10.2016 09:32:28";"95";"4698640";"95";"Южный административный округ";"Даниловский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1257»";"1027739393032";"70";"35";"41";"2015-2016";"{global_id=59480346, value=null}";
"31.10.2016 09:36:14";"96";"4698641";"96";"Восточный административный округ";"район Метрогородок";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1246»";"1037739385793";"110";"18";"37";"2015-2016";"{global_id=14152744, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1246»}";
"31.10.2016 09:29:31";"148";"4698643";"148";"Юго-Восточный административный округ";"Южнопортовый район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1274 имени В.В.Маяковского»";"1037700259080";"101";"34";"71";"2015-2016";"{global_id=4479025, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1274 имени В.В.Маяковского»}";
"31.10.2016 09:24:22";"286";"4698645";"286";"Западный административный округ";"район Проспект Вернадского";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1973»";"1027739516463";"117";"23";"47";"2015-2016";"{global_id=13793705, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением отдельных предметов № 1973»}";
"31.10.2016 09:28:51";"287";"4698646";"287";"Северо-Западный административный округ";"район Строгино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1519»";"1037739168730";"96";"57";"84";"2015-2016";"{global_id=4478664, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1519»}";
"31.10.2016 09:20:16";"329";"4698647";"329";"Западный административный округ";"район Кунцево";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 806»";"1027700507306";"88";"7";"36";"2015-2016";"{global_id=59480601, value=null}";
"31.10.2016 09:08:33";"285";"4698648";"285";"Юго-Восточный административный округ";"район Люблино";"Государственное бюджетное профессиональное образовательное учреждение города Москвы «Колледж Архитектуры, Дизайна и Реинжиниринга № 26»";"1057723001731";"112";"2";"7";"2015-2016";"{global_id=13793697, value=Государственное бюджетное профессиональное образовательное учреждение города Москвы «Колледж Архитектуры, Дизайна и Реинжиниринга № 26»}";
"31.10.2016 09:25:46";"120";"4698649";"120";"Западный административный округ";"район Ново-Переделкино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1018»";"1037739222840";"55";"22";"46";"2015-2016";"{global_id=62782426, value=null}";
"31.10.2016 09:26:14";"3462";"4698650";"3462";"Юго-Восточный административный округ";"район Текстильщики";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2088 «Грайвороново»";"1137746894086";"66";"4";"33";"2015-2016";"{global_id=59480124, value=null}";
"31.10.2016 09:37:15";"1789";"4698651";"1789";"Восточный административный округ";"район Новокосино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1591»";"1077764008464";"109";"34";"85";"2015-2016";"{global_id=4479250, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1591»}";
"31.10.2016 09:12:37";"2446";"4698652";"2446";"Центральный административный округ";"район Хамовники";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 171»";"1027700507042";"233";"107";"163";"2015-2016";"{global_id=4479097, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 171»}";
"31.10.2016 09:22:33";"2199";"4698653";"2199";"Южный административный округ";"район Братеево";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 975»";"1147746157877";"32";"2";"11";"2015-2016";"{global_id=30538824, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 975»}";
"31.10.2016 09:10:11";"2249";"4698654";"2249";"Западный административный округ";"район Дорогомилово";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1465 имени адмирала Н.Г. Кузнецова»";"5147746036059";"137";"7";"35";"2015-2016";"{global_id=4479020, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1465 имени адмирала Н.Г. Кузнецова»}";
"31.10.2016 09:09:55";"2259";"4698655";"2259";"Северный административный округ";"район Ховрино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 648»";"1027700535422";"104";"19";"42";"2015-2016";"{global_id=4479114, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 648»}";
"31.10.2016 09:20:23";"2007";"4698658";"2007";"Северный административный округ";"район Беговой";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1784 «Кадетская школа имени генерала армии В.А. Матросова»";"5137746199971";"42";"1";"11";"2015-2016";"{global_id=64004137, value=null}";
"31.10.2016 09:27:38";"2006";"4698659";"2006";"Южный административный округ";"район Орехово-Борисово Южное";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 896»";"1127747084508";"91";"5";"18";"2015-2016";"{global_id=13793671, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 896»}";
"31.10.2016 09:20:21";"2004";"4698660";"2004";"Центральный административный округ";"Тверской район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Многопрофильный лицей № 1501»";"1027700509803";"342";"151";"276";"2015-2016";"{global_id=13793778, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Многопрофильный лицей № 1501»}";
"31.10.2016 09:19:42";"3370";"4698661";"3370";"Юго-Западный административный округ";"Гагаринский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2086»";"5137746138195";"284";"110";"212";"2015-2016";"{global_id=59480420, value=null}";
"31.10.2016 09:28:11";"3877";"4698662";"3877";"Северный административный округ";"Войковский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1250»";"1027700481247";"46";"15";"27";"2015-2016";"{global_id=14152752, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1250»}";
"31.10.2016 09:25:42";"3881";"4698663";"3881";"Северный административный округ";"Головинский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1315»";"1027739834385";"84";"27";"50";"2015-2016";"{global_id=13793728, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1315»}";
"31.10.2016 09:15:21";"1452";"4698664";"1452";"Северный административный округ";"район Ховрино";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 597 «Новое поколение»";"1037739148941";"39";"16";"27";"2015-2016";"{global_id=170690448, value=null}";
"31.10.2016 09:26:57";"2659";"4698665";"2659";"Восточный административный округ";"район Перово";"Государственное бюджетное общеобразовательное учреждение города Москвы средняя общеобразовательная школа № 1852";"1147746237396";"95";"7";"35";"2015-2016";"{global_id=170690457, value=null}";
"31.10.2016 09:26:55";"2660";"4698666";"2660";"Восточный административный округ";"район Северное Измайлово";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1748 «Вертикаль»";"1127747068294";"132";"24";"62";"2015-2016";"{global_id=13793666, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1748 «Вертикаль»}";
"31.10.2016 09:38:10";"2663";"4698667";"2663";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Государственное бюджетное общеобразовательное учреждение города Москвы «Гимназия № 1515»";"1037739178498";"83";"35";"60";"2015-2016";"{global_id=59480585, value=null}";
"31.10.2016 09:27:42";"2547";"4698669";"2547";"Юго-Западный административный округ";"район Ясенево";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1206»";"1027739922726";"79";"29";"51";"2015-2016";"{global_id=13793679, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа с углубленным изучением английского языка № 1206»}";
"31.10.2016 09:20:19";"2657";"4698670";"2657";"Юго-Восточный административный округ";"район Некрасовка";"Государственное бюджетное образовательное учреждение города Москвы гимназия № 1595";"1107746350656";"27";"9";"19";"2015-2016";"{global_id=4479478, value=Государственное бюджетное образовательное учреждение города Москвы гимназия № 1595}";
"31.10.2016 09:26:45";"2655";"4698671";"2655";"Центральный административный округ";"район Замоскворечье";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 518»";"1037739102158";"39";"9";"29";"2015-2016";"{global_id=14021050, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 518»}";
"31.10.2016 09:22:37";"2169";"4698672";"2169";"Юго-Западный административный округ";"район Коньково";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 170 имени А.П.Чехова»";"1137746596382";"265";"35";"86";"2015-2016";"{global_id=4478617, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 170 имени А.П.Чехова»}";
"31.10.2016 09:27:34";"2953";"4698673";"2953";"Восточный административный округ";"район Косино-Ухтомский";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2036»";"1077761472293";"187";"28";"60";"2015-2016";"{global_id=4478860, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2036»}";
"31.10.2016 09:38:00";"2955";"4698674";"2955";"Северный административный округ";"Савёловский район";"Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1164»";"1027739421423";"71";"10";"18";"2015-2016";"{global_id=4479391, value=Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1164»}";
"31.10.2016 09:27:01";"2963";"4698675";"2963";"Западный административный округ";"район Дорогомилово";"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1232";"1027700576100";"99";"24";"47";"2015-2016";"{global_id=4478802, value=Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного языка № 1232}";
